id,day,symbol
13924,2024-09-20,SPX251219C06175000
13925,2024-09-20,SPX251219P05075000
13926,2024-09-20,SPX251219P05325000
13927,2024-09-20,SPX251219P06125000
13928,2024-09-20,SPX251219C03875000
13929,2024-09-20,SPX251219C04675000
13930,2024-09-20,SPX251219C04925000
13931,2024-09-20,SPX251219P03825000
13932,2024-09-20,SPX251219C05475000
13933,2024-09-20,SPX251219C05725000
13934,2024-09-20,SPX251219P04375000
13935,2024-09-20,SPX251219P04625000
13936,2024-09-20,SPX251219P05175000
13937,2024-09-20,SPX251219P05425000
13938,2024-09-20,SPX251219P06225000
13939,2024-09-20,SPX251219C03975000
13940,2024-09-20,SPX251219C04775000
13941,2024-09-20,SPX251219P03925000
13942,2024-09-20,SPX251219C05575000
13943,2024-09-20,SPX251219C05825000
13944,2024-09-20,SPX251219P04475000
13945,2024-09-20,SPX251219P04725000
13946,2024-09-20,SPX251219P05275000
13947,2024-09-20,SPX251219P05525000
13948,2024-09-20,SPX251219P06075000
13949,2024-09-20,SPX251219C04875000
13950,2024-09-20,SPX251219C05675000
13951,2024-09-20,SPX251219C05925000
13952,2024-09-20,SPX251219P04575000
13953,2024-09-20,SPX251219P04825000
13954,2024-09-20,SPX251219P05375000
13955,2024-09-20,SPX251219P05625000
13956,2024-09-20,SPX251219P06175000
13957,2024-09-20,SPX251219C04975000
13958,2024-09-20,SPX251219P03875000
13959,2024-09-20,SPX251219C05775000
13960,2024-09-20,SPX251219P04675000
13961,2024-09-20,SPX251219P04925000
13962,2024-09-20,SPX251219P05475000
13963,2024-09-20,SPX251219P05725000
13964,2024-09-20,SPX251219P03975000
13965,2024-09-20,SPX251219C05875000
13966,2024-09-20,SPX251219P04775000
13967,2024-09-20,SPX251219P05575000
13968,2024-09-20,SPX251219P05825000
13969,2024-09-20,SPX251219C05975000
13970,2024-09-20,SPX251219P04875000
13971,2024-09-20,SPX251219P05675000
13972,2024-09-20,SPX251219P05925000
13973,2024-09-20,SPX251219C04025000
13974,2024-09-20,SPX251219P04975000
13975,2024-09-20,SPX251219P05775000
13976,2024-09-20,SPX251219C04125000
13977,2024-09-20,SPX251219P05875000
13978,2024-09-20,SPX251219C04225000
13979,2024-09-20,SPX251219C05025000
13980,2024-09-20,SPX251219P05975000
13981,2024-09-20,SPX251219C04075000
13982,2024-09-20,SPX251219C04325000
13983,2024-09-20,SPX251219C05125000
13984,2024-09-20,SPX251219P04025000
13985,2024-09-20,SPX251219C04175000
13986,2024-09-20,SPX251219C04425000
13987,2024-09-20,SPX251219C05225000
13988,2024-09-20,SPX251219P04125000
13989,2024-09-20,SPX251219C06025000
13990,2024-09-20,SPX251219C04275000
13991,2024-09-20,SPX251219C04525000
13992,2024-09-20,SPX251219C05075000
13993,2024-09-20,SPX251219C05325000
13994,2024-09-20,SPX251219P04225000
13995,2024-09-20,SPX251219C06125000
13996,2024-09-20,SPX251219P05025000
13997,2024-09-20,SPX251219C03825000
13998,2024-09-20,SPX251219C04375000
13999,2024-09-20,SPX251219C04625000
14000,2024-09-20,SPX251219C05175000
14001,2024-09-20,SPX251219C05425000
14002,2024-09-20,SPX251219P04075000
14003,2024-09-20,SPX251219P04325000
14004,2024-09-20,SPX261218C04250000
14005,2024-09-20,SPX261218C05050000
14006,2024-09-20,SPX261218C04350000
14007,2024-09-20,SPX261218C05150000
14008,2024-09-20,SPX261218P04050000
14009,2024-09-20,SPX261218C04450000
14010,2024-09-20,SPX261218C05250000
14011,2024-09-20,SPX261218P04150000
14012,2024-09-20,SPX261218C06050000
14013,2024-09-20,SPX261218C04550000
14014,2024-09-20,SPX261218C05350000
14015,2024-09-20,SPX261218P04250000
14016,2024-09-20,SPX261218C06150000
14017,2024-09-20,SPX261218P05050000
14018,2024-09-20,SPX261218C03850000
14019,2024-09-20,SPX261218C04650000
14020,2024-09-20,SPX261218C05450000
14021,2024-09-20,SPX261218P04350000
14022,2024-09-20,SPX261218C06250000
14023,2024-09-20,SPX261218P05150000
14024,2024-09-20,SPX261218C03950000
14025,2024-09-20,SPX261218C04750000
14026,2024-09-20,SPX261218C05550000
14027,2024-09-20,SPX261218P04450000
14028,2024-09-20,SPX261218C06350000
14029,2024-09-20,SPX261218P05250000
14030,2024-09-20,SPX261218P06050000
14031,2024-09-20,SPX261218C04850000
14032,2024-09-20,SPX261218C05650000
14033,2024-09-20,SPX261218P04550000
14034,2024-09-20,SPX261218C06450000
14035,2024-09-20,SPX261218P05350000
14036,2024-09-20,SPX261218P06150000
14037,2024-09-20,SPX261218C04950000
14038,2024-09-20,SPX261218P03850000
14039,2024-09-20,SPX261218C05750000
14040,2024-09-20,SPX261218P04650000
14041,2024-09-20,SPX261218C06550000
14042,2024-09-20,SPX261218P05450000
14043,2024-09-20,SPX261218P06250000
14044,2024-09-20,SPX261218P03950000
14045,2024-09-20,SPX261218C05850000
14046,2024-09-20,SPX261218P04750000
14047,2024-09-20,SPX261218P05550000
14048,2024-09-20,SPX261218P06350000
14049,2024-09-20,SPX261218C05950000
14050,2024-09-20,SPX261218P04850000
14051,2024-09-20,SPX261218P05650000
14052,2024-09-20,SPX261218P06450000
14053,2024-09-20,SPX261218P04950000
14054,2024-09-20,SPX261218P05750000
14055,2024-09-20,SPX261218P06550000
14056,2024-09-20,SPX261218P05850000
14057,2024-09-20,SPX261218P05950000
14058,2024-09-20,SPX261218C04050000
14059,2024-09-20,SPX261218C04150000
14060,2024-09-20,SPX250117C04760000
14061,2024-09-20,SPX241115C05215000
14062,2024-09-20,SPX241018P04885000
14063,2024-09-20,SPX241018C05045000
14064,2024-09-20,SPX250117P04710000
14065,2024-09-20,SPX241115C05005000
14066,2024-09-20,SPX241115P04490000
14067,2024-09-20,SPX241115P05185000
14068,2024-09-20,SPX241220C04740000
14069,2024-09-20,SPX241115C04995000
14070,2024-09-20,SPX250117P04770000
14071,2024-09-20,SPX241115C05065000
14072,2024-09-20,SPX241018P04985000
14073,2024-09-20,SPX241018P05055000
14074,2024-09-20,SPX241220C04530000
14075,2024-09-20,SPX241115P05015000
14076,2024-09-20,SPX241115C05105000
14077,2024-09-20,SPX241018C04905000
14078,2024-09-20,SPX241115C04470000
14079,2024-09-20,SPX241220C04590000
14080,2024-09-20,SPX241115C05165000
14081,2024-09-20,SPX241220P04540000
14082,2024-09-20,SPX241220C04630000
14083,2024-09-20,SPX250117P04660000
14084,2024-09-20,SPX241115P05115000
14085,2024-09-20,SPX241115C05205000
14086,2024-09-20,SPX241018C04965000
14087,2024-09-20,SPX241018C05035000
14088,2024-09-20,SPX241018P04915000
14089,2024-09-20,SPX241115P04480000
14090,2024-09-20,SPX241220C04690000
14091,2024-09-20,SPX241018C05095000
14092,2024-09-20,SPX241220P04640000
14093,2024-09-20,SPX241220C04730000
14094,2024-09-20,SPX241115C04985000
14095,2024-09-20,SPX250117P04760000
14096,2024-09-20,SPX241115C05055000
14097,2024-09-20,SPX241115P05215000
14098,2024-09-20,SPX241018P05045000
14099,2024-09-20,SPX241220C04520000
14100,2024-09-20,SPX241115P05005000
14101,2024-09-20,SPX250117C04640000
14102,2024-09-20,SPX241220C04580000
14103,2024-09-20,SPX241220P04740000
14104,2024-09-20,SPX241115P04995000
14105,2024-09-20,SPX241115P05065000
14106,2024-09-20,SPX241115C05155000
14107,2024-09-20,SPX241220P04530000
14108,2024-09-20,SPX241220C04620000
14109,2024-09-20,SPX241115P05105000
14110,2024-09-20,SPX250117C04740000
14111,2024-09-20,SPX241018C04955000
14112,2024-09-20,SPX241018P04905000
14113,2024-09-20,SPX241115P04470000
14114,2024-09-20,SPX241220P04590000
14115,2024-09-20,SPX241220C04680000
14116,2024-09-20,SPX241115P05165000
14117,2024-09-20,SPX241018C05085000
14118,2024-09-20,SPX241220P04630000
14119,2024-09-20,SPX241220C04720000
14120,2024-09-20,SPX250117C04590000
14121,2024-09-20,SPX241115C05045000
14122,2024-09-20,SPX241115P05205000
14123,2024-09-20,SPX241018P04965000
14124,2024-09-20,SPX241018P05035000
14125,2024-09-20,SPX250117C04630000
14126,2024-09-20,SPX241220P04690000
14127,2024-09-20,SPX241220C04780000
14128,2024-09-20,SPX241018P05095000
14129,2024-09-20,SPX241220C04570000
14130,2024-09-20,SPX241220P04730000
14131,2024-09-20,SPX241115P04985000
14132,2024-09-20,SPX241115P05055000
14133,2024-09-20,SPX250117C04690000
14134,2024-09-20,SPX241115C05145000
14135,2024-09-20,SPX241220P04520000
14136,2024-09-20,SPX241220C04610000
14137,2024-09-20,SPX250117P04640000
14138,2024-09-20,SPX250117C04730000
14139,2024-09-20,SPX241018C04945000
14140,2024-09-20,SPX241018C05015000
14141,2024-09-20,SPX241220P04580000
14142,2024-09-20,SPX241220C04670000
14143,2024-09-20,SPX241115P05155000
14144,2024-09-20,SPX250117C04790000
14145,2024-09-20,SPX241220P04620000
14146,2024-09-20,SPX241220C04710000
14147,2024-09-20,SPX250117C04580000
14148,2024-09-20,SPX250117P04740000
14149,2024-09-20,SPX241115C05035000
14150,2024-09-20,SPX241018P04955000
14151,2024-09-20,SPX250117C04620000
14152,2024-09-20,SPX241220P04680000
14153,2024-09-20,SPX241220C04770000
14154,2024-09-20,SPX241115C05095000
14155,2024-09-20,SPX241018P05085000
14156,2024-09-20,SPX241220C04560000
14157,2024-09-20,SPX241220P04720000
14158,2024-09-20,SPX250117P04590000
14159,2024-09-20,SPX241115P05045000
14160,2024-09-20,SPX250117C04680000
14161,2024-09-20,SPX241115C05135000
14162,2024-09-20,SPX241018C04895000
14163,2024-09-20,SPX250117P04630000
14164,2024-09-20,SPX250117C04720000
14165,2024-09-20,SPX241018C04935000
14166,2024-09-20,SPX241018C05005000
14167,2024-09-20,SPX241220P04780000
14168,2024-09-20,SPX241115C05195000
14169,2024-09-20,SPX241220P04570000
14170,2024-09-20,SPX241220C04660000
14171,2024-09-20,SPX250117P04690000
14172,2024-09-20,SPX241115P05145000
14173,2024-09-20,SPX250117C04780000
14174,2024-09-20,SPX241018C04995000
14175,2024-09-20,SPX241018C05065000
14176,2024-09-20,SPX241220P04610000
14177,2024-09-20,SPX250117C04570000
14178,2024-09-20,SPX250117P04730000
14179,2024-09-20,SPX241018P04945000
14180,2024-09-20,SPX241018P05015000
14181,2024-09-20,SPX241018C05105000
14182,2024-09-20,SPX250117C04610000
14183,2024-09-20,SPX241220P04670000
14184,2024-09-20,SPX241220C04760000
14185,2024-09-20,SPX250117P04790000
14186,2024-09-20,SPX241115C05085000
14187,2024-09-20,SPX241220P04710000
14188,2024-09-20,SPX250117P04580000
14189,2024-09-20,SPX241115P05035000
14190,2024-09-20,SPX250117C04670000
14191,2024-09-20,SPX241018C04885000
14192,2024-09-20,SPX250117P04620000
14193,2024-09-20,SPX250117C04710000
14194,2024-09-20,SPX241115C04490000
14195,2024-09-20,SPX241220P04770000
14196,2024-09-20,SPX241115P05095000
14197,2024-09-20,SPX241115C05185000
14198,2024-09-20,SPX241220P04560000
14199,2024-09-20,SPX250117P04680000
14200,2024-09-20,SPX241115P05135000
14201,2024-09-20,SPX250117C04770000
14202,2024-09-20,SPX241018P04895000
14203,2024-09-20,SPX241018C04985000
14204,2024-09-20,SPX241018C05055000
14205,2024-09-20,SPX250117P04720000
14206,2024-09-20,SPX241115C05015000
14207,2024-09-20,SPX241018P04935000
14208,2024-09-20,SPX241018P05005000
14209,2024-09-20,SPX241115P05195000
14210,2024-09-20,SPX241220P04660000
14211,2024-09-20,SPX250117P04780000
14212,2024-09-20,SPX241018P04995000
14213,2024-09-20,SPX241018P05065000
14214,2024-09-20,SPX241220C04540000
14215,2024-09-20,SPX250117P04570000
14216,2024-09-20,SPX250117C04660000
14217,2024-09-20,SPX241115C05115000
14218,2024-09-20,SPX241018P05105000
14219,2024-09-20,SPX250117P04610000
14220,2024-09-20,SPX241018C04915000
14221,2024-09-20,SPX241115C04480000
14222,2024-09-20,SPX241220P04760000
14223,2024-09-20,SPX241115P05085000
14224,2024-09-20,SPX241220C04640000
14225,2024-09-20,SPX250117P04670000
14226,2024-09-20,SPX241220C08900000
14227,2024-09-20,SPX241220P08900000
14228,2024-09-20,SPX241115P05645000
14229,2024-09-20,SPX241115P05635000
14230,2024-09-20,SPX241115C05615000
14231,2024-09-20,SPX241115P05615000
14232,2024-09-20,SPX241115C05645000
14233,2024-09-20,SPX241115C05635000
14234,2024-09-20,SPX250221P05030000
14235,2024-09-20,SPX250221C05120000
14236,2024-09-20,SPX241220C05335000
14237,2024-09-20,SPX241115C05695000
14238,2024-09-20,SPX241115P05960000
14239,2024-09-20,SPX250221P05760000
14240,2024-09-20,SPX241220P06150000
14241,2024-09-20,SPX250117C05810000
14242,2024-09-20,SPX250221C06900000
14243,2024-09-20,SPX250221C05390000
14244,2024-09-20,SPX241220P05870000
14245,2024-09-20,SPX250221C05640000
14246,2024-09-20,SPX250321C06350000
14247,2024-09-20,SPX250221P05090000
14248,2024-09-20,SPX251219P06550000
14249,2024-09-20,SPX250919P06375000
14250,2024-09-20,SPX250221C05180000
14251,2024-09-20,SPX241220C05395000
14252,2024-09-20,SPX250221P05340000
14253,2024-09-20,SPX241220P05555000
14254,2024-09-20,SPX250221C05430000
14255,2024-09-20,SPX241220C05645000
14256,2024-09-20,SPX241220P05910000
14257,2024-09-20,SPX250117P05780000
14258,2024-09-20,SPX250117C05870000
14259,2024-09-20,SPX250117P05925000
14260,2024-09-20,SPX251219C06325000
14261,2024-09-20,SPX250221P05130000
14262,2024-09-20,SPX241220P05345000
14263,2024-09-20,SPX250221C05220000
14264,2024-09-20,SPX241220C05435000
14265,2024-09-20,SPX250417C06900000
14266,2024-09-20,SPX250221P05860000
14267,2024-09-20,SPX250117P05820000
14268,2024-09-20,SPX241220P06250000
14269,2024-09-20,SPX250117C05910000
14270,2024-09-20,SPX250221C04940000
14271,2024-09-20,SPX250221C05010000
14272,2024-09-20,SPX250221C05490000
14273,2024-09-20,SPX250221C05740000
14274,2024-09-20,SPX250221P05190000
14275,2024-09-20,SPX251219P06650000
14276,2024-09-20,SPX250221C05280000
14277,2024-09-20,SPX241220C05495000
14278,2024-09-20,SPX250221P05440000
14279,2024-09-20,SPX241220P05655000
14280,2024-09-20,SPX250221C05530000
14281,2024-09-20,SPX250117P05880000
14282,2024-09-20,SPX250221C05070000
14283,2024-09-20,SPX250221P05230000
14284,2024-09-20,SPX241220P05445000
14285,2024-09-20,SPX250221C05320000
14286,2024-09-20,SPX241220C05535000
14287,2024-09-20,SPX241220P06350000
14288,2024-09-20,SPX250221P05020000
14289,2024-09-20,SPX250221C05110000
14290,2024-09-20,SPX241115C05685000
14291,2024-09-20,SPX250221C05590000
14292,2024-09-20,SPX250221C05840000
14293,2024-09-20,SPX250221P05290000
14294,2024-09-20,SPX250221C05380000
14295,2024-09-20,SPX241220C05595000
14296,2024-09-20,SPX250221P05540000
14297,2024-09-20,SPX241220P05860000
14298,2024-09-20,SPX250221C05630000
14299,2024-09-20,SPX250117P05875000
14300,2024-09-20,SPX250321P06250000
14301,2024-09-20,SPX251219C06275000
14302,2024-09-20,SPX250221P05080000
14303,2024-09-20,SPX250221C05170000
14304,2024-09-20,SPX241220C05385000
14305,2024-09-20,SPX250221P05330000
14306,2024-09-20,SPX241220P05545000
14307,2024-09-20,SPX250221C05420000
14308,2024-09-20,SPX241220C05635000
14309,2024-09-20,SPX250117C05860000
14310,2024-09-20,SPX250221C04890000
14311,2024-09-20,SPX250221P05120000
14312,2024-09-20,SPX241220P05335000
14313,2024-09-20,SPX250221C05210000
14314,2024-09-20,SPX241115P05695000
14315,2024-09-20,SPX250221C05690000
14316,2024-09-20,SPX250117P05810000
14317,2024-09-20,SPX250221C04930000
14318,2024-09-20,SPX250221P06900000
14319,2024-09-20,SPX250221P05390000
14320,2024-09-20,SPX250221C05480000
14321,2024-09-20,SPX250221P05640000
14322,2024-09-20,SPX250221C05730000
14323,2024-09-20,SPX250321P06350000
14324,2024-09-20,SPX251219C06375000
14325,2024-09-20,SPX250221P05180000
14326,2024-09-20,SPX241220P05395000
14327,2024-09-20,SPX250221C05270000
14328,2024-09-20,SPX241220C05485000
14329,2024-09-20,SPX250221P05430000
14330,2024-09-20,SPX241220P05645000
14331,2024-09-20,SPX250221C05520000
14332,2024-09-20,SPX250117P05870000
14333,2024-09-20,SPX250221C04990000
14334,2024-09-20,SPX251219P06325000
14335,2024-09-20,SPX250221C05060000
14336,2024-09-20,SPX250221P05220000
14337,2024-09-20,SPX241220P05435000
14338,2024-09-20,SPX250417P06900000
14339,2024-09-20,SPX250221C05310000
14340,2024-09-20,SPX241115C05990000
14341,2024-09-20,SPX250221C05790000
14342,2024-09-20,SPX250117P05910000
14343,2024-09-20,SPX250221P04940000
14344,2024-09-20,SPX250221P05010000
14345,2024-09-20,SPX250221P05490000
14346,2024-09-20,SPX250221C05580000
14347,2024-09-20,SPX250221P05740000
14348,2024-09-20,SPX250221C05830000
14349,2024-09-20,SPX250221P05280000
14350,2024-09-20,SPX241220P05495000
14351,2024-09-20,SPX250221C05370000
14352,2024-09-20,SPX241220C05585000
14353,2024-09-20,SPX250221P05530000
14354,2024-09-20,SPX241115C05715000
14355,2024-09-20,SPX250221C05620000
14356,2024-09-20,SPX241220C05940000
14357,2024-09-20,SPX250221P05070000
14358,2024-09-20,SPX250221C05160000
14359,2024-09-20,SPX250221P05320000
14360,2024-09-20,SPX241220P05535000
14361,2024-09-20,SPX250919C06550000
14362,2024-09-20,SPX250221C05410000
14363,2024-09-20,SPX250221P05110000
14364,2024-09-20,SPX241220C05415000
14365,2024-09-20,SPX250117C06900000
14366,2024-09-20,SPX241115P05685000
14367,2024-09-20,SPX250221P05590000
14368,2024-09-20,SPX250221C05680000
14369,2024-09-20,SPX250221P05840000
14370,2024-09-20,SPX250221C05825000
14371,2024-09-20,SPX250221C04920000
14372,2024-09-20,SPX250221P05380000
14373,2024-09-20,SPX241220P05595000
14374,2024-09-20,SPX250221C05470000
14375,2024-09-20,SPX250221P05630000
14376,2024-09-20,SPX250221C05720000
14377,2024-09-20,SPX251219P06275000
14378,2024-09-20,SPX250221P05170000
14379,2024-09-20,SPX241220P05385000
14380,2024-09-20,SPX250221C05260000
14381,2024-09-20,SPX250221P05420000
14382,2024-09-20,SPX241220P05635000
14383,2024-09-20,SPX250919C06650000
14384,2024-09-20,SPX250221C05510000
14385,2024-09-20,SPX250117P05860000
14386,2024-09-20,SPX250221P04890000
14387,2024-09-20,SPX250221C04980000
14388,2024-09-20,SPX250221P05210000
14389,2024-09-20,SPX241220C05515000
14390,2024-09-20,SPX250221P05690000
14391,2024-09-20,SPX241115C05980000
14392,2024-09-20,SPX250221C05780000
14393,2024-09-20,SPX250221C05925000
14394,2024-09-20,SPX250221P04930000
14395,2024-09-20,SPX250221P05480000
14396,2024-09-20,SPX241115C05665000
14397,2024-09-20,SPX250221C05570000
14398,2024-09-20,SPX241220C05890000
14399,2024-09-20,SPX250221P05730000
14400,2024-09-20,SPX250221C05820000
14401,2024-09-20,SPX251219P06375000
14402,2024-09-20,SPX250221P05270000
14403,2024-09-20,SPX241220P05485000
14404,2024-09-20,SPX250221C05360000
14405,2024-09-20,SPX250221P05520000
14406,2024-09-20,SPX241115C05705000
14407,2024-09-20,SPX250221C05610000
14408,2024-09-20,SPX241220C05930000
14409,2024-09-20,SPX250221P04990000
14410,2024-09-20,SPX250221P05060000
14411,2024-09-20,SPX241220C05365000
14412,2024-09-20,SPX250221P05310000
14413,2024-09-20,SPX241220C05615000
14414,2024-09-20,SPX241115P05990000
14415,2024-09-20,SPX250221P05790000
14416,2024-09-20,SPX250221C05880000
14417,2024-09-20,SPX250117C05840000
14418,2024-09-20,SPX241220C05405000
14419,2024-09-20,SPX250221P05580000
14420,2024-09-20,SPX250221C05670000
14421,2024-09-20,SPX250221P05830000
14422,2024-09-20,SPX250221C04910000
14423,2024-09-20,SPX250221P05370000
14424,2024-09-20,SPX241220P05585000
14425,2024-09-20,SPX241115P05715000
14426,2024-09-20,SPX250221C05460000
14427,2024-09-20,SPX250221P05620000
14428,2024-09-20,SPX241220P05940000
14429,2024-09-20,SPX250221C05710000
14430,2024-09-20,SPX250221P05160000
14431,2024-09-20,SPX250919P06550000
14432,2024-09-20,SPX241220C05465000
14433,2024-09-20,SPX250221P05410000
14434,2024-09-20,SPX250221C05875000
14435,2024-09-20,SPX241115C06250000
14436,2024-09-20,SPX250221C04970000
14437,2024-09-20,SPX250221C05040000
14438,2024-09-20,SPX241220P05415000
14439,2024-09-20,SPX250919C06325000
14440,2024-09-20,SPX250117P06900000
14441,2024-09-20,SPX241220C05505000
14442,2024-09-20,SPX250221P05680000
14443,2024-09-20,SPX241115C05970000
14444,2024-09-20,SPX250221C05770000
14445,2024-09-20,SPX250221P05825000
14446,2024-09-20,SPX250221P04920000
14447,2024-09-20,SPX250221P05470000
14448,2024-09-20,SPX241115C05655000
14449,2024-09-20,SPX250221C05560000
14450,2024-09-20,SPX241220C05880000
14451,2024-09-20,SPX250221P05720000
14452,2024-09-20,SPX250221C05810000
14453,2024-09-20,SPX250221P05260000
14454,2024-09-20,SPX250919P06650000
14455,2024-09-20,SPX241220C05565000
14456,2024-09-20,SPX250221P05510000
14457,2024-09-20,SPX241220C05920000
14458,2024-09-20,SPX250117C05790000
14459,2024-09-20,SPX241115C06350000
14460,2024-09-20,SPX250221P04980000
14461,2024-09-20,SPX251219C06350000
14462,2024-09-20,SPX250516C06900000
14463,2024-09-20,SPX250221C05140000
14464,2024-09-20,SPX241220C05355000
14465,2024-09-20,SPX241220P05515000
14466,2024-09-20,SPX241220C05605000
14467,2024-09-20,SPX241115P05980000
14468,2024-09-20,SPX250221P05780000
14469,2024-09-20,SPX250221C05870000
14470,2024-09-20,SPX250221P05925000
14471,2024-09-20,SPX250117C05830000
14472,2024-09-20,SPX241115P05665000
14473,2024-09-20,SPX250221P05570000
14474,2024-09-20,SPX241220P05890000
14475,2024-09-20,SPX250221C05660000
14476,2024-09-20,SPX250221P05820000
14477,2024-09-20,SPX250221P05360000
14478,2024-09-20,SPX241115P05705000
14479,2024-09-20,SPX241220C05665000
14480,2024-09-20,SPX250221P05610000
14481,2024-09-20,SPX241220P05930000
14482,2024-09-20,SPX250117C05890000
14483,2024-09-20,SPX251219C06450000
14484,2024-09-20,SPX241220P05365000
14485,2024-09-20,SPX250919C06275000
14486,2024-09-20,SPX250221C05240000
14487,2024-09-20,SPX241220C05455000
14488,2024-09-20,SPX241220P05615000
14489,2024-09-20,SPX250221P05880000
14490,2024-09-20,SPX250117P05840000
14491,2024-09-20,SPX250117C05825000
14492,2024-09-20,SPX250221C04960000
14493,2024-09-20,SPX250221C05030000
14494,2024-09-20,SPX241220P05405000
14495,2024-09-20,SPX250221P05670000
14496,2024-09-20,SPX241115C05960000
14497,2024-09-20,SPX250221C05760000
14498,2024-09-20,SPX241220C06150000
14499,2024-09-20,SPX250221P04910000
14500,2024-09-20,SPX250221P05460000
14501,2024-09-20,SPX241220C05870000
14502,2024-09-20,SPX250221P05710000
14503,2024-09-20,SPX250221C05090000
14504,2024-09-20,SPX251219C06550000
14505,2024-09-20,SPX241220P05465000
14506,2024-09-20,SPX250919C06375000
14507,2024-09-20,SPX250221C05340000
14508,2024-09-20,SPX241220C05555000
14509,2024-09-20,SPX241220C05910000
14510,2024-09-20,SPX250221P05875000
14511,2024-09-20,SPX250117C05780000
14512,2024-09-20,SPX241115P06250000
14513,2024-09-20,SPX250117C05925000
14514,2024-09-20,SPX250221P04970000
14515,2024-09-20,SPX250221P05040000
14516,2024-09-20,SPX250919P06325000
14517,2024-09-20,SPX250221C05130000
14518,2024-09-20,SPX241220C05345000
14519,2024-09-20,SPX241220P05505000
14520,2024-09-20,SPX241115P05970000
14521,2024-09-20,SPX250221P05770000
14522,2024-09-20,SPX250221C05860000
14523,2024-09-20,SPX250117C05820000
14524,2024-09-20,SPX241220C06250000
14525,2024-09-20,SPX241115P05655000
14526,2024-09-20,SPX250221P05560000
14527,2024-09-20,SPX241220P05880000
14528,2024-09-20,SPX250221P05810000
14529,2024-09-20,SPX250221C05190000
14530,2024-09-20,SPX251219C06650000
14531,2024-09-20,SPX241220P05565000
14532,2024-09-20,SPX241220C05655000
14533,2024-09-20,SPX250221C05440000
14534,2024-09-20,SPX241220P05920000
14535,2024-09-20,SPX250117P05790000
14536,2024-09-20,SPX250117C05880000
14537,2024-09-20,SPX241115P06350000
14538,2024-09-20,SPX251219P06350000
14539,2024-09-20,SPX250516P06900000
14540,2024-09-20,SPX250221P05140000
14541,2024-09-20,SPX241220P05355000
14542,2024-09-20,SPX250221C05230000
14543,2024-09-20,SPX241220C05445000
14544,2024-09-20,SPX241220P05605000
14545,2024-09-20,SPX250221P05870000
14546,2024-09-20,SPX250117P05830000
14547,2024-09-20,SPX241220C06350000
14548,2024-09-20,SPX250221C05020000
14549,2024-09-20,SPX250221P05660000
14550,2024-09-20,SPX250221C05290000
14551,2024-09-20,SPX241220P05665000
14552,2024-09-20,SPX250221C05540000
14553,2024-09-20,SPX241220C05860000
14554,2024-09-20,SPX250117P05890000
14555,2024-09-20,SPX250117C05875000
14556,2024-09-20,SPX250321C06250000
14557,2024-09-20,SPX251219P06450000
14558,2024-09-20,SPX250919P06275000
14559,2024-09-20,SPX250221C05080000
14560,2024-09-20,SPX250221P05240000
14561,2024-09-20,SPX241220P05455000
14562,2024-09-20,SPX250221C05330000
14563,2024-09-20,SPX241220C05545000
14564,2024-09-20,SPX250117P05825000
14565,2024-09-20,SPX250221P04960000
14566,2024-09-20,SPX241115P06030000
14567,2024-09-20,SPX241115C05735000
14568,2024-09-20,SPX241220C05960000
14569,2024-09-20,SPX250117C05975000
14570,2024-09-20,SPX241018C05815000
14571,2024-09-20,SPX250221P06350000
14572,2024-09-20,SPX241018P05785000
14573,2024-09-20,SPX241115P05745000
14574,2024-09-20,SPX241220P05970000
14575,2024-09-20,SPX241115C06010000
14576,2024-09-20,SPX241220C06025000
14577,2024-09-20,SPX250117P05920000
14578,2024-09-20,SPX241018P06060000
14579,2024-09-20,SPX241115P06020000
14580,2024-09-20,SPX250117C06350000
14581,2024-09-20,SPX241018C05805000
14582,2024-09-20,SPX241018C06250000
14583,2024-09-20,SPX250221C05940000
14584,2024-09-20,SPX241115P05735000
14585,2024-09-20,SPX241220C05695000
14586,2024-09-20,SPX241220P05960000
14587,2024-09-20,SPX250117P05975000
14588,2024-09-20,SPX241018P05815000
14589,2024-09-20,SPX250117C05960000
14590,2024-09-20,SPX241018C06350000
14591,2024-09-20,SPX241115P06010000
14592,2024-09-20,SPX241220P06025000
14593,2024-09-20,SPX250117C06025000
14594,2024-09-20,SPX250221C05890000
14595,2024-09-20,SPX250221C05930000
14596,2024-09-20,SPX250117P06350000
14597,2024-09-20,SPX241220C05685000
14598,2024-09-20,SPX241018P05805000
14599,2024-09-20,SPX241018C06090000
14600,2024-09-20,SPX241018P06250000
14601,2024-09-20,SPX250221P05940000
14602,2024-09-20,SPX241220P05695000
14603,2024-09-20,SPX250117P05960000
14604,2024-09-20,SPX241018P06350000
14605,2024-09-20,SPX241018C06125000
14606,2024-09-20,SPX241115C05765000
14607,2024-09-20,SPX241220C05990000
14608,2024-09-20,SPX250221C05920000
14609,2024-09-20,SPX250117P06025000
14610,2024-09-20,SPX241220C05715000
14611,2024-09-20,SPX250221P05890000
14612,2024-09-20,SPX250117C05940000
14613,2024-09-20,SPX241018C06080000
14614,2024-09-20,SPX250221P05930000
14615,2024-09-20,SPX241115C06040000
14616,2024-09-20,SPX241220P05685000
14617,2024-09-20,SPX250221C05975000
14618,2024-09-20,SPX241018P06090000
14619,2024-09-20,SPX241018C05795000
14620,2024-09-20,SPX241115C05755000
14621,2024-09-20,SPX241220C05980000
14622,2024-09-20,SPX250221C05910000
